Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,x39,x40
469,0.0490796,0.0246347,0.00935069,0.0374209,0.00453429,0.114323,0.0305589,0.0780005,0.0747865,0.0122154,0.021843,0.0235527,0.0694303,0.0172948,0.00984632,0.00467704,0.0970653,0.0712093,0.0673681,0.00704022,0.0478148,0.0804968,0.0273402,0.0517602,0.0243758,0.0602704,0.0434294,0.00422396,0.00397796,0.0496284,0.124226,0.0188186,0.0159391,0.000339438,0.0364554,0.00897715,0.0172141,0.0255854,0.0571454,0,0
470,0.0490793,0.0246517,0.00935627,0.0374257,0.00451297,0.114327,0.0305717,0.0780317,0.074799,0.0122265,0.0218401,0.023572,0.0694427,0.0172987,0.00983903,0.00467908,0.0970692,0.0712293,0.0674386,0.00702971,0.0478221,0.0804983,0.0273583,0.0517587,0.0244078,0.0601273,0.0434318,0.00424077,0.00396707,0.0496091,0.124235,0.0188062,0.0159275,0.000338346,0.0364577,0.00885865,0.0171227,0.0256704,0.0571197,0,0
471,0.049073,0.0246677,0.0093534,0.0374296,0.00450195,0.114329,0.0305731,0.0780595,0.0748166,0.0122438,0.0218314,0.0235856,0.0694582,0.017291,0.00982526,0.004668,0.0970617,0.0712528,0.06742,0.00702792,0.0478367,0.0804951,0.0273812,0.0517551,0.0244331,0.0599905,0.043399,0.00424852,0.00395914,0.0495921,0.124239,0.0187992,0.0159119,0.000349483,0.0364778,0.00872793,0.0170264,0.0258774,0.0571275,0,0
472,0.0490572,0.0246807,0.00935348,0.0374253,0.00449998,0.114325,0.0305652,0.078091,0.0748304,0.0122586,0.0218302,0.0235956,0.0694742,0.0172706,0.0098241,0.00466863,0.0970473,0.0712713,0.0674046,0.00702142,0.0478498,0.0804958,0.0273947,0.0517607,0.024455,0.0598502,0.0433606,0.00424752,0.00395201,0.0495779,0.124241,0.0187961,0.0158961,0.000360976,0.0364956,0.00860104,0.0169133,0.0259788,0.0571259,0,0
473,0.0490443,0.0246857,0.00935604,0.0374228,0.00449716,0.114318,0.0305512,0.0781273,0.0748346,0.0122609,0.0218307,0.0236146,0.0694919,0.0172393,0.00982692,0.00467399,0.0970252,0.0712894,0.0674158,0.00701448,0.0478602,0.0804889,0.0274109,0.0517817,0.0244751,0.0597101,0.0433341,0.00424085,0.00394217,0.0495623,0.124242,0.018783,0.0158715,0.000351166,0.0364966,0.00847628,0.0167929,0.0259996,0.0571028,0,0
474,0.0490405,0.0246895,0.00935785,0.0374213,0.00448309,0.114313,0.030536,0.0781409,0.0748299,0.0122655,0.021832,0.0236394,0.0695075,0.0172094,0.00980983,0.00467921,0.0970052,0.071297,0.0674362,0.00700798,0.0478817,0.0804906,0.0274341,0.0518021,0.0244873,0.0595664,0.043323,0.00424066,0.00392569,0.0495513,0.12423,0.0187543,0.015853,0.000332291,0.0364922,0.00835753,0.0166768,0.0260045,0.0570897,0,0
475,0.0490466,0.0246853,0.00936549,0.0374209,0.00445215,0.114311,0.0305221,0.078148,0.0748277,0.0122777,0.0218391,0.0236624,0.0695176,0.0171855,0.00979219,0.00468764,0.0969905,0.0713057,0.067461,0.007009,0.0479027,0.0804956,0.0274482,0.0518217,0.0244947,0.0594273,0.0433077,0.00424297,0.0039062,0.0495472,0.124215,0.0187275,0.0158481,0.000335662,0.036506,0.00825124,0.0165722,0.0260142,0.0570732,0,0
476,0.049051,0.0246735,0.00936709,0.0374219,0.00443638,0.11431,0.0305159,0.0781606,0.0748323,0.012292,0.0218365,0.0236718,0.0695297,0.0171747,0.00978934,0.00469944,0.0969887,0.0713217,0.0674831,0.00701543,0.047923,0.0804936,0.0274745,0.0518376,0.0245003,0.0593136,0.0432887,0.00424458,0.00389698,0.0495461,0.124202,0.0186997,0.0158476,0.000345523,0.0365196,0.00818136,0.0164883,0.0260287,0.0570497,0,0
477,0.049049,0.0246828,0.00936771,0.0374162,0.00442857,0.11431,0.0305139,0.0781864,0.0748381,0.0122978,0.021833,0.0236813,0.0695446,0.0171651,0.00978874,0.00471753,0.0969995,0.071346,0.0675097,0.00701221,0.0479453,0.0804826,0.0274818,0.0518487,0.0245071,0.0592299,0.0432771,0.00423957,0.00389304,0.0495508,0.124196,0.0186771,0.0158411,0.000342782,0.0365158,0.00813332,0.0164276,0.0260473,0.0570146,0,0
478,0.0490397,0.0246952,0.00936895,0.0374075,0.0044228,0.114324,0.0305109,0.0781956,0.0748626,0.0123164,0.0218303,0.0236955,0.0695607,0.0171542,0.00978357,0.00473761,0.0970105,0.0713895,0.0675411,0.00702108,0.0479767,0.080468,0.0274702,0.0518449,0.024511,0.0591799,0.0432622,0.00423607,0.00388761,0.0495665,0.124195,0.0186525,0.0158307,0.000346431,0.036471,0.00812797,0.0163815,0.0260576,0.0569929,0,0
479,0.0490342,0.0247073,0.0093722,0.0374029,0.00441784,0.11435,0.0305236,0.0781963,0.0748978,0.0123275,0.0218238,0.0237093,0.0695762,0.0171463,0.00977987,0.00475632,0.0970234,0.0714307,0.0675648,0.00702716,0.0479972,0.080448,0.0274585,0.0518358,0.0245008,0.0591637,0.0432534,0.00421676,0.00387139,0.04958,0.124193,0.0186209,0.0158377,0.000344775,0.0363818,0.00816955,0.0163403,0.026067,0.0569767,0,0
480,0.0490297,0.0247314,0.00938714,0.0374009,0.00439843,0.114384,0.030561,0.0781543,0.0749374,0.0123288,0.0218147,0.0237164,0.0695843,0.0171398,0.00977707,0.00478039,0.097053,0.0714627,0.0675913,0.00702856,0.0480046,0.0804391,0.0274346,0.0518284,0.0245067,0.0591818,0.0432557,0.00420255,0.00385393,0.0495869,0.124188,0.0185909,0.0158476,0.000350972,0.036359,0.00825595,0.0163184,0.0260901,0.0569686,0,0
481,0.0490262,0.0247565,0.00939631,0.0373926,0.00438305,0.114427,0.0306224,0.0781026,0.0749907,0.0123377,0.0218093,0.0237144,0.0695922,0.0171334,0.00977031,0.00480958,0.0970945,0.0714993,0.0676156,0.00703855,0.0480137,0.0804423,0.0273964,0.0518159,0.0245342,0.0592385,0.0432774,0.00419003,0.00383648,0.0496003,0.124188,0.0185636,0.015847,0.000353891,0.0363559,0.00838021,0.0163343,0.0261241,0.0569475,0,0
482,0.0490281,0.0247825,0.00939645,0.037392,0.00437106,0.114471,0.0306956,0.0781859,0.0750537,0.0123555,0.0218104,0.0237231,0.0696087,0.0171294,0.00976389,0.00483809,0.0971367,0.0715366,0.0676307,0.00706016,0.0480272,0.080449,0.0273602,0.0517993,0.0245786,0.0593326,0.0432947,0.00417597,0.00382629,0.049608,0.124187,0.0185356,0.0158437,0.000354888,0.0363045,0.00853188,0.0163758,0.0261666,0.0569108,0,0
483,0.0490438,0.0248071,0.00939746,0.0373901,0.00435831,0.114519,0.0307757,0.078276,0.0751218,0.0123759,0.0218158,0.0237445,0.0696238,0.0171208,0.00975967,0.00486561,0.0971808,0.0715578,0.0676512,0.00707492,0.048046,0.0804581,0.0273348,0.0517847,0.024615,0.0594501,0.0432963,0.00416028,0.00381308,0.0496079,0.124188,0.0185093,0.0158419,0.000366383,0.0362866,0.00868989,0.0164317,0.0262236,0.0568994,0,0
484,0.049061,0.0248288,0.00941065,0.037387,0.00435366,0.114579,0.0308549,0.078342,0.0751802,0.012403,0.0218144,0.023762,0.0696395,0.0171104,0.00976138,0.00489522,0.0972317,0.0715768,0.0676617,0.00707939,0.0480605,0.0804662,0.0273077,0.0517722,0.0246542,0.0595658,0.0433013,0.00414142,0.00380096,0.0496077,0.124184,0.0184875,0.0158436,0.000376939,0.0362089,0.00885664,0.0164864,0.0262521,0.0569052,0,0
485,0.0490635,0.0248457,0.00943213,0.0373843,0.00435396,0.114646,0.0309436,0.0783871,0.075238,0.0124204,0.0218143,0.0237684,0.0696594,0.0171055,0.00976576,0.00492581,0.0972786,0.0716119,0.0676805,0.00707989,0.0480747,0.0804753,0.0272747,0.0517639,0.0246961,0.0596608,0.0433131,0.00412067,0.0037933,0.0496142,0.124176,0.018473,0.0158433,0.000390776,0.036139,0.00900564,0.0165367,0.0261908,0.0569219,0,0
486,0.0490554,0.0248635,0.0094423,0.0373816,0.00435695,0.11471,0.0310298,0.0784266,0.0753003,0.0124309,0.0218194,0.0237778,0.0696715,0.0171198,0.00976957,0.00495083,0.0973145,0.0716455,0.067712,0.00708118,0.0480948,0.0804791,0.0272456,0.051768,0.0247434,0.0597349,0.0433308,0.0041045,0.00378457,0.0496088,0.124157,0.0184615,0.01584,0.000403432,0.0361076,0.0091413,0.0165813,0.0260273,0.0569309,0,0
487,0.0490561,0.0248862,0.0094525,0.037377,0.0043373,0.114765,0.0311023,0.0784664,0.075362,0.0124495,0.0218278,0.0237916,0.0696872,0.0171359,0.00977018,0.00496718,0.0973436,0.0716738,0.0677372,0.00709462,0.0481089,0.080476,0.0272315,0.0517759,0.0247944,0.059778,0.0433575,0.00409103,0.00377945,0.049597,0.124142,0.0184498,0.0158312,0.000414753,0.0360923,0.00925055,0.0166221,0.026016,0.0569343,0,0
488,0.0490704,0.0248942,0.00946341,0.0373765,0.00430725,0.114816,0.0311559,0.0785099,0.0754279,0.0124676,0.0218355,0.0238093,0.0697021,0.0171401,0.00976812,0.00497948,0.0973677,0.0717148,0.0677531,0.00709958,0.0481174,0.0804741,0.0272177,0.0517956,0.0248328,0.0597901,0.0433773,0.00408304,0.00376823,0.049584,0.124133,0.0184269,0.0158137,0.000417078,0.0360878,0.00932201,0.0166457,0.0261139,0.0569497,0,0
489,0.0490845,0.0248978,0.00947477,0.0373733,0.00427658,0.114858,0.0312046,0.0785481,0.0754897,0.0124863,0.0218432,0.0238376,0.0697187,0.0171453,0.00977427,0.00498412,0.0973866,0.0717637,0.0677602,0.007092,0.0481302,0.080456,0.0272131,0.0518253,0.024864,0.0597816,0.0433977,0.00409998,0.00376478,0.0495643,0.124118,0.018405,0.0157914,0.000414289,0.0360863,0.00935817,0.0166465,0.026048,0.0569717,0,0
490,0.0490973,0.0249013,0.00948892,0.0373701,0.00425015,0.114903,0.031241,0.078579,0.0755406,0.0124989,0.0218478,0.0238683,0.0697364,0.0171447,0.00978478,0.00498332,0.0973985,0.071804,0.0677627,0.00707665,0.0481443,0.080431,0.0272167,0.0518548,0.0249024,0.0597461,0.043418,0.00408948,0.00376629,0.0495415,0.124113,0.0183903,0.0157692,0.000423338,0.0360944,0.00936811,0.0166188,0.0260123,0.0569995,0,0
491,0.0491148,0.024904,0.00949264,0.0373708,0.00423861,0.11495,0.0312556,0.0785819,0.0755738,0.0125149,0.0218477,0.0238899,0.0697597,0.0171304,0.00977465,0.0049809,0.097402,0.0718211,0.0677708,0.00706019,0.048149,0.0804079,0.0272135,0.0518852,0.0249366,0.0596906,0.0434392,0.00407651,0.00377246,0.0495271,0.124121,0.0183777,0.0157442,0.000425035,0.0361066,0.00935974,0.0165793,0.0260214,0.0570683,0,0
492,0.0491349,0.024907,0.00949476,0.0373739,0.00422418,0.114995,0.031262,0.0785628,0.0755859,0.0125289,0.0218516,0.0239145,0.0697703,0.0171134,0.00975927,0.00496603,0.0973889,0.0718397,0.0677719,0.00704911,0.0481631,0.080396,0.0272127,0.0519186,0.0249653,0.0596114,0.0434516,0.00406777,0.00377756,0.0495043,0.124129,0.0183623,0.0157182,0.000418318,0.0361129,0.00933432,0.0165396,0.0260235,0.0572031,0,0
493,0.0491506,0.0249113,0.00949982,0.0373738,0.00419832,0.115028,0.0312615,0.0785016,0.0755934,0.0125374,0.0218493,0.0239404,0.0697752,0.0171011,0.00974755,0.00494506,0.097363,0.0718542,0.0677633,0.00702934,0.0481765,0.0803928,0.0272261,0.0519518,0.024991,0.0595159,0.0434633,0.00406661,0.00377842,0.0494761,0.124142,0.0183504,0.0156949,0.000404089,0.0361135,0.00929966,0.0164794,0.026014,0.0572693,0,0
494,0.0491782,0.0249009,0.00950064,0.037366,0.00416854,0.115041,0.0312552,0.0784287,0.0756018,0.0125504,0.0218464,0.0239564,0.0697835,0.0170921,0.00975191,0.00492567,0.0973241,0.071846,0.0677489,0.00700234,0.0481789,0.0803878,0.0272519,0.0519817,0.025025,0.059412,0.043482,0.0040739,0.00377944,0.0494412,0.124166,0.0183348,0.0156779,0.000396079,0.0361171,0.00924813,0.0164079,0.0260073,0.0572542,0,0
495,0.049221,0.0248893,0.00950857,0.0373592,0.00413358,0.115046,0.0312417,0.0785027,0.0756017,0.0125655,0.0218464,0.0239699,0.0697882,0.017085,0.00975882,0.00490359,0.097276,0.0718146,0.0677319,0.00698633,0.0481784,0.0803851,0.0272849,0.0520096,0.0250518,0.0593014,0.0434944,0.00408247,0.00378122,0.0494171,0.124189,0.0183123,0.0156566,0.000395921,0.0361354,0.00917916,0.0163272,0.0259972,0.0571694,0,0
496,0.0492661,0.0248902,0.00951896,0.0373562,0.00409928,0.115066,0.0312184,0.0785658,0.0755983,0.0125758,0.0218437,0.0239892,0.0697855,0.0170883,0.00974491,0.00487679,0.0972255,0.0717984,0.0677173,0.00695911,0.0481872,0.0803945,0.0273161,0.0520594,0.0250703,0.0591908,0.0435197,0.00409128,0.00378691,0.0493959,0.124206,0.0182943,0.0156354,0.000398489,0.036174,0.00910698,0.0162539,0.0259857,0.0571554,0,0
497,0.0493071,0.0248949,0.00952188,0.0373397,0.00407362,0.115099,0.0311899,0.0785868,0.0756036,0.0125963,0.0218375,0.0240043,0.0697916,0.0170929,0.00973515,0.00484748,0.0971816,0.0717992,0.0677048,0.00692879,0.0481988,0.0803891,0.027356,0.0521331,0.0250801,0.059077,0.0435629,0.00409687,0.00379909,0.0493735,0.124214,0.0182743,0.0156085,0.000401527,0.0362141,0.00904489,0.0161848,0.0259701,0.0571812,0,0
498,0.0493441,0.0248988,0.00952213,0.0373152,0.00404705,0.115135,0.0311644,0.0785933,0.0756107,0.0125983,0.0218363,0.0240244,0.0697996,0.0170931,0.00973262,0.00481965,0.0971422,0.0718089,0.0676785,0.0069214,0.048204,0.0803667,0.0274002,0.0522293,0.0250908,0.0589565,0.0436217,0.00410796,0.00380862,0.0493509,0.124224,0.018251,0.0155821,0.000410008,0.0362545,0.00899086,0.0161243,0.0259512,0.0572051,0,0
499,0.0493772,0.024895,0.00952227,0.0372929,0.00403425,0.115165,0.0311357,0.0785845,0.0756197,0.0125955,0.0218398,0.0240403,0.0698091,0.0171028,0.00972942,0.00479346,0.0970968,0.0718121,0.0676396,0.00690313,0.0482063,0.0803508,0.0274564,0.0523352,0.025127,0.0588448,0.0436874,0.00411687,0.00381483,0.0493286,0.124241,0.0182226,0.0155517,0.000414797,0.0362991,0.00892983,0.0160764,0.0259247,0.0572153,0,0
500,0.0494198,0.0248878,0.00952302,0.0372797,0.0040126,0.115185,0.0310907,0.0785678,0.0756186,0.012604,0.0218429,0.0240511,0.069815,0.0171162,0.00972272,0.00476693,0.0970574,0.0718038,0.0676044,0.00688502,0.0482135,0.0803494,0.0275113,0.0524355,0.0251497,0.0587355,0.0437461,0.00411604,0.00382466,0.0493142,0.124275,0.0181998,0.0155071,0.000424663,0.0363465,0.008888,0.0160216,0.0258932,0.0572381,0,0
501,0.0494785,0.0248956,0.00952411,0.0372771,0.00398037,0.115196,0.0310465,0.0785688,0.0756045,0.0126202,0.0218406,0.0240663,0.0698225,0.0171202,0.00971414,0.00474524,0.0970128,0.0717944,0.0675782,0.00687629,0.0482193,0.0803554,0.0275683,0.052515,0.0251358,0.0586469,0.043802,0.00411697,0.00383173,0.0493076,0.124316,0.0181804,0.0154702,0.000450648,0.0363931,0.00888125,0.0159731,0.0258727,0.057339,0,0
502,0.0495391,0.0249115,0.00952401,0.0372711,0.00396044,0.115197,0.0309922,0.0786003,0.075571,0.0126209,0.0218444,0.0240855,0.0698289,0.0171079,0.0097113,0.00473153,0.0969636,0.0717925,0.0675502,0.00687258,0.0482234,0.080367,0.0276278,0.0525727,0.0251164,0.0585885,0.0438584,0.00411437,0.00382884,0.0492992,0.124349,0.0181674,0.0154426,0.000483521,0.0364124,0.00891067,0.0159242,0.0258578,0.0575429,0,0
503,0.0495887,0.0249199,0.00952303,0.0372689,0.00395355,0.115208,0.0309304,0.0786534,0.0755422,0.0126176,0.0218545,0.0241157,0.0698362,0.0170975,0.00970521,0.0047101,0.0969168,0.0718055,0.0675198,0.00686514,0.0482274,0.0803731,0.0276561,0.0526133,0.0250949,0.0585592,0.0438941,0.00410317,0.00382608,0.0492894,0.124373,0.0181588,0.0154288,0.000508733,0.0364141,0.00895554,0.0158789,0.025846,0.0576533,0,0
504,0.0496263,0.0249218,0.00952769,0.0372712,0.00394244,0.115237,0.0308685,0.0787103,0.0755326,0.0126296,0.0218576,0.0241331,0.0698528,0.0170868,0.00969839,0.00468946,0.0968767,0.0718158,0.0674985,0.00685836,0.0482321,0.0803712,0.0276741,0.0526435,0.0250569,0.0585575,0.0438994,0.00410458,0.00382877,0.04929,0.124389,0.0181569,0.0154138,0.000523287,0.0363967,0.00902049,0.0158495,0.0258339,0.0576879,0,0
505,0.0496617,0.0249205,0.00953673,0.037286,0.00390714,0.115266,0.030802,0.0787672,0.0755464,0.0126451,0.0218552,0.0241677,0.0698742,0.0170704,0.00969189,0.0046655,0.0968425,0.0718285,0.0674802,0.00683814,0.0482354,0.0803639,0.0277006,0.0526666,0.0250169,0.0585835,0.0438869,0.00411032,0.00383468,0.0492928,0.124406,0.0181656,0.0153941,0.000534484,0.0363698,0.00911132,0.0158382,0.0258192,0.0576945,0,0
506,0.049689,0.0249175,0.00955096,0.0372945,0.00384809,0.115292,0.0307433,0.0788136,0.0755577,0.0126542,0.0218591,0.0242006,0.069886,0.0170545,0.00969436,0.0046572,0.096811,0.0718393,0.0674535,0.00681993,0.048243,0.080359,0.0277302,0.0526996,0.0249862,0.0586263,0.0439509,0.00411042,0.00384739,0.0492994,0.12442,0.0181702,0.0153796,0.000548867,0.0363562,0.00921279,0.0158482,0.0257969,0.057693,0,0
507,0.0497006,0.0249079,0.0095658,0.0373089,0.00380181,0.115328,0.0306954,0.0788532,0.0755587,0.0126624,0.021866,0.0242234,0.0698919,0.0170454,0.00969922,0.00465765,0.0967949,0.0718482,0.0674184,0.00681279,0.0482575,0.080357,0.0277397,0.0527372,0.0249565,0.0586995,0.0439831,0.00412285,0.0038627,0.0493134,0.124427,0.0181804,0.0153749,0.000547285,0.0363725,0.00933296,0.0158901,0.0257664,0.057644,0,0
508,0.0497061,0.0249032,0.00957509,0.0373282,0.0037687,0.115373,0.0306599,0.0788726,0.07558,0.012683,0.0218686,0.0242426,0.0698984,0.0170368,0.0097066,0.00465517,0.096791,0.0718586,0.0673933,0.00680958,0.0482724,0.0803634,0.0277398,0.0527627,0.0249167,0.0587907,0.0439641,0.00412795,0.00387206,0.0493258,0.124435,0.0181907,0.0153771,0.00054477,0.0364241,0.00946096,0.0159497,0.0257369,0.0575385,0,0
509,0.0497187,0.0248944,0.00958161,0.0373415,0.00374989,0.115418,0.0306239,0.0788656,0.0756221,0.0127,0.0218711,0.0242664,0.0699072,0.0170409,0.00972508,0.00465439,0.096791,0.0718778,0.0673744,0.00679422,0.0482889,0.0803848,0.027746,0.0527813,0.0248759,0.0588798,0.043974,0.0041224,0.00387188,0.0493455,0.124447,0.018195,0.0153798,0.000553909,0.0364513,0.00957713,0.0160152,0.0257282,0.0575642,0,0
510,0.0497314,0.0248846,0.00959687,0.0373544,0.00374092,0.115462,0.0305846,0.0788566,0.0756605,0.0127175,0.0218813,0.0242828,0.0699124,0.0170439,0.00974882,0.00465408,0.0967963,0.0718871,0.0673605,0.00678075,0.0483087,0.0804027,0.0277499,0.052807,0.0248403,0.0589589,0.0440313,0.00411579,0.00387589,0.049371,0.124456,0.0181953,0.0153871,0.00055535,0.0364543,0.00967848,0.0160811,0.0257149,0.0577182,0,0
511,0.0497456,0.0248751,0.00960469,0.0373548,0.00373187,0.115505,0.0305431,0.078858,0.0756871,0.0127334,0.0218898,0.0242979,0.0699138,0.0170462,0.00974423,0.00465713,0.0968056,0.0718922,0.0673438,0.0067803,0.0483257,0.0804191,0.0277516,0.0528362,0.0248029,0.0590234,0.0441386,0.00411174,0.00387093,0.0493902,0.12446,0.0181976,0.0153906,0.000561177,0.0364555,0.00976921,0.016141,0.0256917,0.0578207,0,0
512,0.0497636,0.024873,0.00961129,0.0373532,0.00371861,0.115543,0.0305043,0.0788651,0.0757048,0.0127523,0.021895,0.0243156,0.0699137,0.0170556,0.00974038,0.00465492,0.0968044,0.0718852,0.0673253,0.00677994,0.0483432,0.080432,0.027752,0.0528632,0.0247583,0.0590688,0.0442054,0.00411141,0.00386945,0.0494027,0.124459,0.0181973,0.015396,0.000571533,0.0364703,0.00984683,0.0161852,0.0256786,0.0578058,0,0
513,0.0497818,0.0248661,0.00962647,0.0373603,0.00370913,0.115574,0.0304758,0.0788723,0.0757201,0.0127705,0.0219007,0.0243443,0.0699047,0.0170637,0.00973636,0.00465953,0.0967985,0.0718798,0.0673026,0.00678345,0.0483547,0.0804333,0.0277602,0.0528934,0.0247173,0.0591027,0.0442388,0.00410963,0.00386893,0.0494174,0.124456,0.0181913,0.0153975,0.000571912,0.036489,0.0099034,0.0162176,0.0256759,0.0577214,0,0
514,0.0498015,0.0248483,0.00964904,0.0373763,0.00370403,0.115612,0.0304437,0.078891,0.075731,0.0127839,0.0219065,0.0243739,0.0698937,0.0170704,0.00973904,0.00467039,0.0967969,0.0718633,0.0672817,0.00678263,0.0483751,0.0804285,0.0277767,0.052925,0.0246704,0.0591326,0.0442665,0.00410018,0.00387079,0.0494347,0.124448,0.0181806,0.0153958,0.000563661,0.0365014,0.00994394,0.0162459,0.0256737,0.0577399,0,0
515,0.049811,0.0248325,0.00966377,0.0373875,0.00370926,0.115657,0.0304086,0.0789314,0.0757432,0.0127923,0.0219043,0.0243986,0.0698854,0.0170744,0.0097399,0.00468742,0.0968003,0.0718531,0.0672606,0.00679969,0.0484017,0.0804216,0.0277925,0.0529559,0.0246189,0.0591736,0.0442934,0.00408922,0.00386444,0.0494535,0.124439,0.0181659,0.0153991,0.000561599,0.0365098,0.00999847,0.0162735,0.0256697,0.057731,0,0
516,0.0498136,0.0248287,0.00967447,0.0373992,0.00372375,0.115707,0.0303771,0.0789793,0.07575,0.0128096,0.0219035,0.0244119,0.0698831,0.0170756,0.00974567,0.00470563,0.0968046,0.0718522,0.0672577,0.00682076,0.0484229,0.0804158,0.0277843,0.0529882,0.0245766,0.0592173,0.0443295,0.00407795,0.00384385,0.0494764,0.124428,0.0181479,0.0154017,0.000562946,0.0365266,0.0100655,0.0162998,0.0256583,0.0578203,0,0
517,0.0498167,0.0248322,0.00969026,0.0374174,0.00370485,0.115761,0.030358,0.079013,0.0757668,0.012822,0.0219034,0.0244307,0.0698836,0.0170776,0.00974993,0.0047202,0.0968111,0.0718502,0.0672973,0.00683443,0.0484382,0.0804011,0.0277634,0.0530122,0.0245399,0.0592622,0.0443629,0.00407094,0.00382664,0.0495019,0.124415,0.0181346,0.015404,0.000557523,0.0365367,0.0101379,0.0163376,0.0256522,0.0578472,0,0
518,0.0498168,0.0248266,0.00970466,0.0374464,0.00368767,0.115808,0.0303445,0.0790214,0.0758006,0.0128362,0.0219146,0.0244489,0.0698895,0.0170856,0.00975346,0.00473199,0.0968246,0.0718344,0.0673641,0.00684501,0.04846,0.0803915,0.0277522,0.0530355,0.0244962,0.0593267,0.0443526,0.00406218,0.00381726,0.0495288,0.124403,0.0181275,0.0154086,0.000553175,0.0365435,0.0102023,0.0163811,0.0256373,0.0577883,0,0
519,0.0498152,0.0248191,0.00970802,0.037472,0.00368058,0.115842,0.0303254,0.0790247,0.0758224,0.0128489,0.0219289,0.0244646,0.0698986,0.0170866,0.00976178,0.00474336,0.096843,0.0718097,0.0673768,0.00686118,0.0484853,0.0803779,0.02773,0.0530526,0.024459,0.0593902,0.044296,0.00405827,0.00381429,0.0495591,0.124387,0.0181312,0.0154159,0.000545093,0.0365497,0.0102527,0.0164206,0.0256146,0.0578071,0,0
520,0.0498137,0.0248106,0.0097132,0.0374933,0.00369024,0.115855,0.0303059,0.0790371,0.0758306,0.012859,0.0219412,0.0244758,0.0699025,0.0170897,0.00976861,0.00476014,0.09685,0.071784,0.0673541,0.00687914,0.0485086,0.0803621,0.0277009,0.053056,0.0244343,0.059416,0.0442989,0.00405585,0.00381042,0.0495863,0.124368,0.0181363,0.0154194,0.000533441,0.0365553,0.0102872,0.0164453,0.0255945,0.0577507,0,0
521,0.0498095,0.0248024,0.00972023,0.0375101,0.00370002,0.115875,0.0302995,0.0790558,0.0758443,0.0128811,0.0219474,0.0244885,0.0699026,0.0171067,0.00977075,0.00477378,0.0968474,0.071767,0.0673287,0.00688814,0.0485302,0.0803497,0.0276863,0.0530497,0.0244154,0.0594068,0.0443585,0.00406044,0.00380394,0.0496074,0.124353,0.0181398,0.0154379,0.000528571,0.0365607,0.0103058,0.0164574,0.0255853,0.057746,0,0
522,0.0497978,0.0247892,0.00972845,0.0375254,0.00370188,0.115896,0.0302978,0.0790659,0.0758506,0.0129046,0.0219607,0.0245029,0.0699009,0.0171216,0.00977123,0.00477868,0.0968459,0.0717661,0.067313,0.00687707,0.0485519,0.0803328,0.0276724,0.0530402,0.0244001,0.059381,0.0443793,0.00406117,0.00379997,0.0496388,0.124344,0.0181441,0.0154482,0.000526261,0.0365581,0.0103162,0.0164452,0.0255846,0.0578192,0,0
523,0.0497839,0.0247769,0.00974274,0.0375417,0.00371238,0.115917,0.0302889,0.0790492,0.0758568,0.0129089,0.0219714,0.0245139,0.0698973,0.017127,0.00977636,0.00478261,0.0968565,0.0717754,0.0673104,0.00686158,0.0485732,0.0803201,0.0276562,0.0530275,0.0243876,0.0593336,0.0443587,0.00406712,0.00380157,0.0496675,0.124335,0.0181552,0.0154619,0.000518085,0.0365606,0.0103008,0.0164121,0.0255813,0.0578566,0,0
524,0.049768,0.0247768,0.00974922,0.0375632,0.00372637,0.115939,0.0302794,0.0790242,0.075866,0.0129191,0.0219828,0.0245292,0.0698961,0.0171366,0.00978516,0.00478305,0.0968742,0.0717877,0.0673106,0.00685963,0.0485938,0.0803066,0.0276462,0.0530233,0.0243794,0.0592688,0.0443308,0.00406983,0.0038076,0.0496917,0.12434,0.0181738,0.0154749,0.000505986,0.0365796,0.0102542,0.0163654,0.0255487,0.0578562,0,0
525,0.0497543,0.0247737,0.00975815,0.0375798,0.00372431,0.115958,0.0302769,0.0790085,0.0758816,0.012934,0.0219887,0.024541,0.0698931,0.0171497,0.00979287,0.00478633,0.0968912,0.0717973,0.0673184,0.0068728,0.0486112,0.080297,0.0276338,0.0530311,0.024377,0.0592046,0.0443169,0.00407749,0.00381355,0.0497174,0.124348,0.0181921,0.0154866,0.000501208,0.0366061,0.0101877,0.0163211,0.0254969,0.0578551,0,0
